Reaction,fc,pval,MCF10A_KO,MCF10A_P,subSystem
ADPMAN,0.33605728165512916,0,21.551992143891553,10.710085896943044,Nucleotide interconversion
ADRNCRNt,0.5752871601959704,0,603.9525785805345,162.83152763334587,Fatty acid oxidation
ADSL2,0.4689968678785761,0,6.88188290913254,2.487616862600643,Purine synthesis
AGPAT1,0.5836227547839612,0,9.475438725879462,2.491349067810844,Triacylglycerol synthesis
AIRCr,0.468996867878578,0,6.88188290913254,2.4876168626006314,Purine synthesis
AKGMALtm,-1.0114372807514904,0,-343.6301504821777,1.9539234672399264,"Transport, mitochondrial"
ALAASNNaEx,0.6061053437539787,0,88.3373846634833,21.664596224035265,"Transport, extracellular"
ALACYSNaEx,-0.79064387850033635,0,6.3137338822372575,54.00199834484644,"Transport, extracellular"
ALAGLNNaEx,0.6789111783110394,0,57.90199950965373,11.073655971897491,"Transport, extracellular"
ALAt4,-0.5441042820739268,0,29.868261865299544,101.16285200948752,"Transport, extracellular"
ALATHRNaEx,-0.8806295251359981,0,11.395818913182033,179.53613350076677,"Transport, extracellular"
ALCD2if,-0.5724997570917378,0,43.962647779550075,161.71044134187102,Glycolysis/gluconeogenesis
ALDD21,-0.994880252809995,0,1.9336143953826157,753.4218059494018,Fatty acid oxidation
AMACR2p,0.8831400828720702,0,82.46989289741516,5.117741870186667,Bile acid synthesis
AMETt2m,1.5030903604932213,0,141.8124443891585,-705.5777459152222,"Transport, mitochondrial"
AMPDA,-0.4711896209603376,0,52.60581588608417,146.35327406830788,Nucleotide interconversion
ARACHCPT1,-1.3006763418917233,0,-1.832799625781052,14.023979112998981,Fatty acid oxidation
ARACHCPT2,-1.3006763418917233,0,-1.832799625781052,14.023979112998981,Fatty acid oxidation
ASNALANaEx,0.41673849594505513,0,30.030650956491055,12.363412651498493,"Transport, extracellular"
ASNTHRNaEx,-0.708815511083314,0,19.397694822115557,113.83532795517696,"Transport, extracellular"
ASPTAm,0.8257326262297504,0,61.08761741077518,5.830853052147799,Alanine and aspartate metabolism
ATPH1e,-0.6962312968247388,0,2.2199191989350666,12.395932768239254,Nucleotide interconversion
ATPH2e,-0.8864469920310301,0,12.96274077526452,215.34897032985688,Nucleotide interconversion
ATPtn,0.42434136314261944,0,174.9563098510012,70.7099529962469,"Transport, nuclear"
B_MANNASEly,-0.7406988153265797,0,0.824576448695334,5.5354133811533455,N-glycan degradation
B3GALT43g,-0.43445373205221727,0,0.8131301304690225,2.0624263944450427,Sphingolipid metabolism
BAAT3x,0.8539117547931565,0,84.73036992259026,6.676753100958117,Bile acid synthesis
BILIRED,0.5581810367254486,0,40.940057990323055,11.608467534489494,Heme degradation
BTNt2,-0.9074847745544202,0,2.827717706506501,58.30206267045108,"Transport, extracellular"
C160CPT1,2.5889056023630665,0,120.02839491818584,-271.1114985835969,Fatty acid oxidation
C161CPT2,1.0323099100534612,0,1.8197246586505613,-114.46161413711543,Fatty acid oxidation
C180CPT1,1.154021353045191,0,175.19905937452316,-12.527450639688572,Fatty acid oxidation
C204CPT2,-5.2385575263842314,0,-4.105292110792379,2.7891891195383285,Fatty acid oxidation
C226CPT1,0.3978218557410946,0,112.36917361192702,48.40835773143768,Fatty acid oxidation
C226CPT2,0.3978218557410946,0,112.36917361192702,48.40835773143768,Fatty acid oxidation
C3STKR2r,-0.3555013215901503,0,1.2707592518080928,2.672644495561553,Cholesterol metabolism
CDIPTr,1.3058656561394235,0,4.496344216608572,-33.89712280260967,Glycerophospholipid metabolism
CDSm,-0.9963812295953355,0,0.008176641526956137,4.510839826838264,Glycerophospholipid metabolism
CEPTC,-0.6025152158154661,0,6.170459565566567,24.877066332692255,Glycerophospholipid metabolism
CERT1rt,-0.739722428575355,0,9.419710265140585,62.96232567888051,"Transport, endoplasmic reticular"
CHSTEROLSULT,0.46968556927097643,0,9.384609055091008,3.386298207400729,Steroid metabolism
CITtam,-1.5923344118218734,0,-483.480174520874,110.47260858644061,"Transport, mitochondrial"
CLI2tex,0.9392673923402126,0,388.0164688892365,12.15162595094671,"Transport, extracellular"
CO2ter,-0.40939337864353426,0,-330.3794298396111,-138.44557650117875,"Transport, endoplasmic reticular"
COAtg,0.5735728835448047,0,-27.303198234337476,-100.75243979029655,"Transport, golgi apparatus"
CSAPASEly,-0.4862325469522346,0,2.4594523674945523,7.114732812608302,Chondroitin sulfate degradation
CSBPASEly,-0.8483427898264484,0,0.2843966878019065,3.4661231519927505,Chondroitin sulfate degradation
CSCPASEly,-0.9027580281434714,0,0.3779352974491838,7.3951546601833424,Chondroitin sulfate degradation
CSDPASEly,-0.915770155038201,0,0.35254580959780946,8.01849677649981,Chondroitin sulfate degradation
CSEPASEly,-0.6593380642172009,0,0.240130927173437,1.1696592604015015,Chondroitin sulfate degradation
CSNAT2x,-1.147070900158369,0,-190.16884312200546,13.02625960696782,Fatty acid oxidation
CSNATer,0.34064800286394625,0,-250.26608870334624,-508.8613266693115,Fatty acid oxidation
CSNATr,-0.3756320545908439,0,-591.2574350031853,-268.35823479747773,Fatty acid oxidation
CSPG_Atly,-0.4862325469522346,0,2.4594523674945523,7.114732812608302,"Transport, lysosomal"
CSPG_Bt,-0.47807215539996767,0,0.2843966878019065,0.8053964349231227,"Transport, extracellular"
CSPG_Btly,-0.8483427898264484,0,0.2843966878019065,3.4661231519927505,"Transport, lysosomal"
CSPG_Ctly,-0.9027580281434714,0,0.3779352974491838,7.3951546601833424,"Transport, lysosomal"
CSPG_Dtly,-0.915770155038201,0,0.35254580959780946,8.01849677649981,"Transport, lysosomal"
CSPG_Et,-0.6593380642172009,0,0.240130927173437,1.1696592604015015,"Transport, extracellular"
CSPG_Etly,-0.6593380642172009,0,0.240130927173437,1.1696592604015015,"Transport, lysosomal"
CYANt,-0.5376168834141599,0,93.85055061567071,312.09225849313736,"Transport, extracellular"
CYSSERNaEx,-0.8092984191552888,0,16.884758538542428,160.19566694877147,"Transport, extracellular"
CYSt4,-0.48029909274166505,0,80.57432986005098,229.5052899163246,"Transport, extracellular"
CYTK10,0.8903038439588752,0,574.5056905975342,33.33911957260575,Nucleotide interconversion
CYTK11n,-0.38869070431467784,0,107.05729681009687,243.19844955501557,Nucleotide interconversion
CYTK12,-1.5607931208316195,0,-92.94064780920982,424.40208824694156,Nucleotide interconversion
CYTK13,0.5447880291184704,0,367.0207777499199,108.152217938504,Nucleotide interconversion
CYTK14,1.9350999743148263,0,28.617753597652666,-89.8256551776344,Nucleotide interconversion
CYTK1m,-0.9963812295953355,0,0.008176641526956137,4.510839826838264,Nucleotide interconversion
CYTK2n,-0.4550110820322948,0,75.85756996491664,202.52449419812672,Nucleotide interconversion
CYTK4n,0.4427626217593515,0,-38.975026607016254,-100.91159309559995,Nucleotide interconversion
CYTK5,0.9277436773819905,0,334.8228748268127,12.549941129222884,Nucleotide interconversion
CYTK5n,1.269848572988137,0,459.08473055915834,-54.57780791911874,Nucleotide interconversion
CYTK6,-1.541232406408684,0,-65.16258572768402,13.878346188355168,Nucleotide interconversion
CYTK6n,0.36351269820591053,0,142.48881729572153,66.51373542447854,Nucleotide interconversion
CYTK7,-39.08876710965419,0,-528.3893281215668,502.0283613861084,Nucleotide interconversion
CYTK7n,-1.8422194705932105,0,-288.2178334013641,85.40602637281744,Nucleotide interconversion
CYTK8,-1.449303934958565,0,-82.83783990737331,451.57638618791106,Nucleotide interconversion
CYTK9,1.6473656705242194,0,179.30385384105296,-733.2530729766846,Nucleotide interconversion
CYTK9n,-0.33568571796570346,0,284.55253959151804,572.1279421833038,Nucleotide interconversion
D3AIBTm,0.5634454141058041,0,-37.50970827549011,-134.33459018106544,Pyrimidine catabolism
DADAe,-0.5851305308808145,0,8.58985812894832,32.82007327518973,Nucleotide interconversion
DAGK_hs,-0.42965380189592317,0,73.75801524767876,184.88494754531382,Glycerophospholipid metabolism
DASCBR,-0.39432640042219785,0,8.207548974324734,18.89466905217001,Vitamin C metabolism
DCSPTN1t,-0.3984854225222221,0,4.239550438529806,9.856701247694472,"Transport, extracellular"
DDPGAm,0.3952597026303332,0,46.581069154733186,20.18939524973417,Arginine and proline metabolism
DESAT16_2,-0.688376492352527,0,9.81524994371267,53.17903452353147,Fatty acid synthesis
DGCHOLtx,0.8539117547931565,0,84.73036992259026,6.676753100958117,"Transport, peroxisomal"
DHCR242r,0.3357633261278121,0,432.53484197711947,215.0871334382057,Cholesterol metabolism
D_LACtm,0.5023054995244919,0,-99.93422164422422,-301.6543896373749,"Transport, mitochondrial"
DLNLCGt,1.8402846357417935,0,2.253154197006649,-7.615989839044993,"Transport, extracellular"
DM_kdn_c_,-0.37812411826178166,0,7.990875049524655,17.708385153939716,Exchange/demand reaction
DM_mem2emgacpail_prot_hs_r_,-0.4009061777750393,0,7.553929239586275,17.663921318551385,Exchange/demand reaction
DM_Ser_Gly_Ala_X_Gly_ly_,-0.8114877060382362,0,2.4594523674945523,23.633831161201,Exchange/demand reaction
DMHPTCRNCPT2,0.36159100541076267,0,-3.1674556423035543,-6.755511199169431,Fatty acid oxidation
DMHPTCRNt,0.36159100541076267,0,-3.1674556423035543,-6.755511199169431,Fatty acid oxidation
DMHPTCRNte,-0.36159100541076267,0,3.1674556423035543,6.755511199169431,"Transport, extracellular"
DUDPtn,-0.41841543039868834,0,53.5042593554995,130.49050994237848,"Transport, nuclear"
ECOAH12m,0.3956716762092221,0,32.245977594332025,13.96256578159316,"Valine, leucine, and isoleucine metabolism"
ECOAH1x,0.35603013511549186,0,-9.81912627012964,-20.676481694043147,Tryptophan metabolism
ECOAH9m,0.39674331148281505,0,-111.25261843206175,-257.5874476616025,"Valine, leucine, and isoleucine metabolism"
EHGLATm,0.6205002736955887,0,35.39673416694265,8.289446874199138,Arginine and proline metabolism
EICOSTETt,-0.9744270858218395,0,-4.897732720300913,-0.06343576798719297,"Transport, extracellular"
ENGASE3ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
EX_2hb[e],-0.633751861739532,0,-376.29096676733496,-84.35544543222683,Exchange/demand reaction
EX_34dhoxpeg[e],-1.5379556944958022,0,-125.55927711667745,26.614069058881597,Exchange/demand reaction
EX_5fthf[e],0.8443798018675818,0,-20.933630679169205,-248.10124950208663,Exchange/demand reaction
EX_amp[e],-2.310285505641944,0,-340.4872152309418,134.7725029194953,Exchange/demand reaction
EX_bilirub[e],0.731645125888866,0,186.40880358726977,28.887969175665454,Exchange/demand reaction
EX_cspg_a[e],0.4552844296100376,0,-2.4594523674945523,-6.570773685099569,Exchange/demand reaction
EX_cyan[e],0.5376168834141599,0,-93.85055061567071,-312.09225849313736,Exchange/demand reaction
EX_dcsptn1[e],0.3984854225222221,0,-4.239550438529806,-9.856701247694472,Exchange/demand reaction
EX_dmhptcrn[e],-0.36159100541076267,0,3.1674556423035543,6.755511199169431,Exchange/demand reaction
EX_gq1balpha_hs[e],-0.3729907031770684,0,1.3727677047023816,3.0060117221999705,Exchange/demand reaction
EX_gsn[e],-1.3279606629148213,0,-370.1501006135225,52.14635896089468,Exchange/demand reaction
EX_gthox[e],-0.3622355527506755,0,3.6699950904120247,7.838940869379082,Exchange/demand reaction
EX_hpdca[e],-0.5192293289204616,0,-10.376425150081376,-3.2836917954684925,Exchange/demand reaction
EX_idp[e],0.8175283438715903,0,-10.871624557166706,-108.28797302456498,Exchange/demand reaction
EX_lnlnca[e],-0.5193508812780387,0,16.15624649298596,51.0705343901047,Exchange/demand reaction
EX_lpchol_hs[e],-0.9376965197492928,0,14.506741601789715,451.17323465042114,Exchange/demand reaction
EX_mercplaccys[e],0.3645903133733788,0,151.54020579680204,70.56338721813336,Exchange/demand reaction
EX_oagd3_hs[e],0.44887127099042856,0,474.8670368665695,180.63224229569434,Exchange/demand reaction
EX_oxa[e],-0.656217051860368,0,11.986941901548013,57.74858143615611,Exchange/demand reaction
EX_pchol_hs[e],0.6726162504054785,0,-86.49327749735671,-441.89750307426453,Exchange/demand reaction
EX_peplys[e],0.33083022761573166,0,-5.300445861827978,-10.541410960073463,Exchange/demand reaction
EX_prgstrn[e],0.487245706536537,0,-132.2898738833271,-383.7072638091087,Exchange/demand reaction
EX_Rtotal[e],-0.3769248988260409,0,318.3999531986237,703.6275763839722,Exchange/demand reaction
EX_tcynt[e],-0.5376168834141599,0,93.85055061567071,312.09225849313736,Exchange/demand reaction
EX_tststerone[e],0.8577664779406253,0,-37.53606957650611,-490.2729733695984,Exchange/demand reaction
FACOAL170,0.3531931165425123,0,16.081511840824387,7.6867317959945645,Fatty acid oxidation
FACOAL191,-0.45951538476369036,0,1.9336143953826157,5.2214991485513025,Fatty acid oxidation
FACOAL245_2,-0.39706008907779744,0,3.812812981389657,8.834593210573724,Fatty acid oxidation
FADH2tru,0.3339067442699716,0,433.69526622810366,216.56798207035064,"Transport, endoplasmic reticular"
FADtru,0.3339067442699716,0,433.69526622810366,216.56798207035064,"Transport, endoplasmic reticular"
FAEL183,-0.33140257614919977,0,2.263528959952516,4.507448250565813,Fatty acid synthesis
FALDH,-0.4612857400148869,0,-303.9634742324829,-112.05847946068906,Tyrosine metabolism
FAOXC11,-0.36159100541076267,0,3.1674556423035543,6.755511199169431,Fatty acid oxidation
FAOXC160,-0.4360343798760382,0,0.8600038908092121,2.1898412065574675,Fatty acid oxidation
FAOXC183806m,-0.47474764698009875,0,4.315412883835701,12.116356946511711,Fatty acid oxidation
FAOXC2051843m,-0.38080138556828863,0,32.48560475634645,72.44229397986476,Fatty acid oxidation
FAOXC226205m,0.48925952092392544,0,101.80141806740166,34.91272293637022,Fatty acid oxidation
FAS160COA,0.38128357856357104,0,23.51961798677775,10.53510958949062,Fatty acid synthesis
FAS80COA_L,0.3596497610805763,0,10.815875885671609,5.093921174235546,Fatty acid synthesis
FCLTm,-0.4331788846801145,0,7.832754471464688,19.80472853600681,Heme synthesis
FE2t,-0.4331788846801145,0,7.832754471464688,19.80472853600681,"Transport, extracellular"
FRUt1r,0.8621744084676246,0,-37.46144687638721,-506.14509904708865,"Transport, extracellular"
FUCASE2ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
FUMm,-1.8989637688293732,0,-128.82289089431913,39.947760905137564,Citric acid cycle
G6PDH1rer,3.227345149733588,0,94.00838831653105,-178.42133915872574,Pentose phosphate pathway
GALASE10ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE11ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE12ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE13ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE14ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE15ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE16ly,-0.7708114511463596,0,0.2501917494800219,1.9330914095733929,Keratan sulfate degradation
GALASE17ly,-0.6670604145990761,0,0.8237252987311527,4.124471520455893,Keratan sulfate degradation
GALASE18ly,-0.6670604145990761,0,0.8237252987311527,4.124471520455893,Keratan sulfate degradation
GALASE20ly,-0.5851345683333281,0,0.573533549708884,2.191380111112564,Keratan sulfate degradation
GALASE3ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE4ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE5ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE6ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE7ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE8ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALASE9ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GALGT3,-0.43445373205221727,0,0.8131301304690225,2.0624263944450427,Sphingolipid metabolism
GALNACT1g,-0.47547818383203455,0,1.2550087224994757,3.530335504622583,Chondroitin synthesis
GALNACT2g,-0.6518484524612462,0,0.2843966878019065,1.349355566424392,Chondroitin synthesis
GALNACT5g,-0.6593380642172009,0,0.240130927173437,1.1696592604015015,Chondroitin synthesis
GALOR,0.47182571732855483,0,387.52221072540283,139.06487925801872,Galactose metabolism
GALT2g,-0.43831781860477825,0,1.4314463358927998,3.6655511595131567,Chondroitin synthesis
GALTg,-0.43831781860477825,0,1.4314463358927998,3.6655511595131567,Chondroitin synthesis
GALtly,-0.5753834803014621,0,29.904460820081084,110.94950709106922,"Transport, lysosomal"
GAO1,0.6797188968948714,0,453.66232224063873,86.50225300975461,Sphingolipid metabolism
GAO1g,-0.6322925600173002,0,21.204714304626872,94.12998931531907,Sphingolipid metabolism
GAO2,-0.3517910988785033,0,6.902604370875051,14.394864265956473,Sphingolipid metabolism
GARFT,0.468996867878578,0,6.88188290913254,2.4876168626006314,Purine synthesis
GASNASE3ly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,Keratan sulfate degradation
GASNASEly,0.38970215945153946,0,3.9961439618137846,1.7549357708260562,N-glycan degradation
GCALDDm,-0.5246473476048286,0,13.43469505027436,43.09047624131567,Glyoxylate and dicarboxylate metabolism
GCC2cm,0.6310700559133887,0,560.6972327434539,126.82349110364913,"Glycine, serine, alanine, and threonine metabolism"
GHMT2rm,-0.9286230075165836,0,4.311395192553647,116.4949050604403,"Glycine, serine, alanine, and threonine metabolism"
GHMT3,-0.3308302276137318,0,5.300445861857792,10.541410960085413,Lysine metabolism
GLCAASE4ly,-0.4862325469522346,0,2.4594523674945523,7.114732812608302,Chondroitin sulfate degradation
GLCAASE5ly,-0.9027580281434714,0,0.3779352974491838,7.3951546601833424,Chondroitin sulfate degradation
GLCAASE6ly,-0.915770155038201,0,0.35254580959780946,8.01849677649981,Chondroitin sulfate degradation
GLCAASE7ly,-0.6593380642172009,0,0.240130927173437,1.1696592604015015,Chondroitin sulfate degradation
GLCAE1g,-0.47807215539996767,0,0.2843966878019065,0.8053964349231227,Chondroitin synthesis
GLCAT2g,-0.6518484524612462,0,0.2843966878019065,1.349355566424392,Chondroitin synthesis
GLCAT5g,-0.6593380642172009,0,0.240130927173437,1.1696592604015015,Chondroitin synthesis
GLCATg,-0.43831781860477825,0,1.4314463358927998,3.6655511595131567,Chondroitin synthesis
GLCt1r,6.7044251768430705,0,531.2910633180127,-393.3726460128784,"Transport, extracellular"
GLCURtly,0.6232206799693575,0,-15.368348771566152,-66.20910495023728,"Transport, lysosomal"
GLNALANaEx,-0.8512016510853121,0,9.123440360725874,113.50480689162389,"Transport, extracellular"
GLNCYSNaEx,-0.6694726302754418,0,23.33599791583619,117.86863476122785,"Transport, extracellular"
GLYCtm,-0.4392442460311042,0,15.814931822638016,40.5908445272387,"Transport, mitochondrial"
GLYOXm,-0.5023054995244919,0,99.93422164422422,301.6543896373749,Pyruvate metabolism
GLYtp,0.7198138282388984,0,-6.41246246646978,-39.360406523919295,"Transport, peroxisomal"
GPAM_hs,0.5836227547839612,0,9.475438725879462,2.491349067810844,Triacylglycerol synthesis
GQ1BALPHAte,-0.37299070317877536,0,1.3727677047023816,3.006011722211891,"Transport, extracellular"
GQ1BALPHAtg,0.37299070317696165,0,-1.3727677047023816,-3.0060117221992253,"Transport, golgi apparatus"
GTHOm,-0.9274133801821702,0,13.414872735306341,356.20897168598174,Glutamate metabolism
GTHP,-0.7920891520996326,0,28.404850635178917,244.835828454262,Glutathione metabolism
GTHPe,-0.3622355527506755,0,3.6699950904120247,7.838940869379082,Glutathione metabolism
GUACYC,-0.36282190755048166,0,3.4695603093504643,7.420833916265028,Nucleotide interconversion
H2MTer_U,-0.3530126679313496,0,9.218298889890196,19.277773391512874,Phosphatidylinositol phosphate metabolism
H3MTer_U,-0.5847113800871487,0,5.051923023556377,19.277773391512874,Phosphatidylinositol phosphate metabolism
H6_ET2er,-0.3978100499235506,0,0.8990736187814384,2.0869397435049932,Phosphatidylinositol phosphate metabolism
H6MTer_U,-0.4695361641568611,0,1.6662771068240916,4.616062967030893,Phosphatidylinositol phosphate metabolism
HACD1x,0.35603013511549186,0,-9.81912627012964,-20.676481694043147,Tryptophan metabolism
HACD9m,0.39674331148281505,0,-111.25261843206175,-257.5874476616025,"Valine, leucine, and isoleucine metabolism"
HISt4,-0.37837331187567913,0,199.57843599643707,442.53825496687887,"Transport, extracellular"
HISTAtu,0.5380288885753172,0,122.35867366746962,36.75234768767669,"Transport, extracellular"
HOMt4,-0.41664131017133693,0,28.38268363902336,68.92514474820635,"Transport, extracellular"
HPCLx,-0.475188101891394,0,1.9336143953826157,5.43517584108595,Fatty acid oxidation
HPDCACRNCPT1,3.318738615161085,0,3.3527840993269495,-6.244687548387359,Fatty acid oxidation
HPDCACRNCPT2,3.3187386151610587,0,3.3527840993269322,-6.244687548387359,Fatty acid oxidation
HPDCAt,0.5192293289205481,0,10.376425150081468,3.283691795467744,"Transport, extracellular"
HPYRDCm,-0.5246473476048286,0,13.43469505027436,43.09047624131567,Glyoxylate and dicarboxylate metabolism
HSD17B42x,-0.58796525059837,0,16.00091896204711,61.66689417887926,Bile acid synthesis
Htg,2.7461669810059677,0,323.47130548210146,-693.9642869674683,"Transport, golgi apparatus"
IDOAASE4ly,-0.8483427898264484,0,0.2843966878019065,3.4661231519927505,Chondroitin sulfate degradation
IDOURtly,0.6526675644363557,0,-0.8137095287606703,-3.8717701180808244,"Transport, lysosomal"
ILEt5m,0.5202107729063418,0,-75.89693561340066,-240.4792201129347,"Transport, mitochondrial"
ILETAm,0.5202107729063418,0,-75.89693561340066,-240.4792201129347,"Valine, leucine, and isoleucine metabolism"
ILEtec,-5.59767375831296,0,-509.8395447250366,355.2882397040367,"Transport, extracellular"
IPDPtx,-0.5594426265536806,0,8.18674250421637,28.97864387973845,"Transport, peroxisomal"
KCC2t,-1.3153511694460096,0,-65.8903016474179,483.77555486001967,"Transport, extracellular"
KDNH,-0.37812411826178616,0,7.990875049524655,17.7083851539399,Aminosugar metabolism
KSII_CORE2tly,-0.7708114511463596,0,0.2501917494800219,1.9330914095733929,"Transport, lysosomal"
KSII_CORE4tly,-0.5851345683333281,0,0.573533549708884,2.191380111112564,"Transport, lysosomal"
KSItly,-0.3709415845136892,0,0.824576448695334,1.797044782006659,"Transport, lysosomal"
LACZe,0.4707361322373674,0,101.42929575438947,36.50067486527493,Galactose metabolism
LALDO,-0.448196679613537,0,64.18653113009408,168.45625574237405,Pyruvate metabolism
LCADim,0.7356753274749211,0,31.592975159629667,4.811270103902955,Pyruvate metabolism
LDH_Lm,0.9152637557042412,0,351.9164641084433,15.569698630582542,Pyruvate metabolism
LEUt4,-0.5212086418824698,0,54.204863315468955,172.21886967999228,"Transport, extracellular"
LEUt5m,1.2508232131125736,0,86.14519807067961,-9.59969456882719,"Transport, mitochondrial"
LEUTAm,1.2508232131125736,0,86.14519807067961,-9.59969456882719,"Valine, leucine, and isoleucine metabolism"
LEUtec,-0.4500430151798944,0,-479.391564402771,-181.81856437854245,"Transport, extracellular"
LINKDEG2ly,-0.5881561282572124,0,2.7438490532856665,10.58085596988052,Chondroitin sulfate degradation
LINKDEG3ly,-0.9095050656227944,0,0.7304811075115123,15.413651435127482,Chondroitin sulfate degradation
LINKDEG4ly,-0.6593380642172009,0,0.240130927173437,1.1696592604015015,Chondroitin sulfate degradation
L_LACtm,0.9350104735529279,0,320.32348893167375,10.758428515024768,"Transport, mitochondrial"
LNLNCGCPT2,-1.5645972641519013,0,-9.616041360540514,2.1169759166564908,Fatty acid oxidation
LNLNCGt,0.4345104487869982,0,-27.56088842368453,-69.91531910151244,"Transport, extracellular"
LTA4H,-0.9320695992324816,0,12.05158312225394,342.7699102323532,Eicosanoid metabolism
LYStiDF,0.4193292863008585,0,528.3303128717422,216.14853072164058,"Transport, extracellular"
M4BTAer,-0.4009061777750393,0,7.553929239586275,17.663921318551385,Phosphatidylinositol phosphate metabolism
M4CET3er,-0.4695361641568611,0,1.6662771068240916,4.616062967030893,Phosphatidylinositol phosphate metabolism
MANt1r,0.906134346534014,0,213.30554505659808,10.504015318260564,"Transport, extracellular"
MANtly,-0.7406988153014793,0,2.4737293452965443,16.60624013631344,"Transport, lysosomal"
MCLACCYSR,0.3645903133733788,0,151.54020579680204,70.56338721813336,Methionine and cysteine metabolism
MCLOR,-0.3645903133733788,0,-151.54020579680204,-70.56338721813336,Methionine and cysteine metabolism
MECOALm,0.6217079781714203,0,226.38555019698143,52.80842707165806,C5-branched dibasic acid metabolism
MECOAS1m,-0.6217079781714203,0,-226.38555019698143,-52.80842707165806,C5-branched dibasic acid metabolism
MERCPLACCYSt,0.3645903133733788,0,151.54020579680204,70.56338721813336,"Transport, extracellular"
METt4,0.5451434492880143,0,120.10877076273076,35.35740400321165,"Transport, extracellular"
METtec,0.42895003269837184,0,-124.42909072346762,-311.36146298737526,"Transport, extracellular"
